时间,错误量
1514276164486,0
1514276174445,0
1514276184440,0
1514276194446,0
1514276204451,0
1514276214446,0
1514276224448,0
1514276234426,0
1514276244427,0
1514276254426,0
1514276264427,0
1514276274429,0
1514276284429,0
1514276294409,0
1514276304409,0
1514276314410,0
1514276324411,0
1514276334411,0
1514276344412,0
1514276354395,0
1514276364392,0
1514276374392,0
1514276384396,0
1514276394394,0
1514276404393,0
1514276414372,0
1514276424371,0
1514276434373,0
1514276444373,0
1514276454374,0
1514276464375,0
1514276474359,0
1514276484360,0
1514276494359,0
1514276504360,0
1514276514359,0
1514276524363,0
1514276534359,0
1514276544354,0
1514276554356,0
1514276564359,0
1514276574356,0
1514276584356,0
1514276594349,0
1514276604350,0
1514276614351,0
1514276624351,0
1514276634351,0
1514276644352,0
1514276654343,0
1514276664344,0
1514276674346,0
1514276684346,0
1514276694347,0
1514276704347,0
1514276714341,0
1514276724336,0
1514276734338,0
1514276744344,0
1514276754340,0
1514276764343,0
1514276774337,0
1514276784338,0
1514276794338,0
1514276804339,0
1514276814342,0
1514276824343,0
1514276834340,0
1514276844340,0
1514276854340,0
1514276864340,0
1514276874340,0
1514276884341,0
1514276894343,0
1514276904339,0
1514276914342,0
1514276924352,0
1514276934345,0
1514276944351,0
1514276954348,0
1514276964348,0
1514276974349,0
1514276984349,0
1514276994350,0
1514277004349,0
1514277014348,0
1514277024348,0
1514277034348,0
1514277044348,0
1514277054348,0
1514277064348,0
1514277074350,0
1514277084345,0
1514277094346,0
1514277104349,0
1514277114347,0
1514277124347,0
1514277134345,0
1514277144345,0
1514277154346,0
1514277164348,0
1514277174347,0
1514277184348,0
1514277194345,0
1514277204346,0
1514277214347,0
1514277224348,0
1514277234349,0
1514277244350,0
1514277254351,0
1514277264354,0
1514277274354,0
1514277284358,0
1514277294355,0
1514277304356,0
1514277314353,0
1514277324353,0
1514277334353,0
1514277344353,0
1514277354353,0
1514277364353,0
1514277374350,0
1514277384349,0
1514277394350,0
1514277404350,0
1514277414351,0
1514277424353,0
1514277434356,0
1514277444351,0
1514277454351,0
1514277464356,0
1514277474353,0
1514277484355,0
1514277494352,0
1514277504353,0
1514277514353,0
1514277524353,0
1514277534353,0
1514277544354,0
1514277554351,0
1514277564350,0
1514277574351,0
1514277584352,0
1514277594352,0
1514277604353,0
1514277614355,0
1514277624351,0
1514277634352,0
1514277644355,0
1514277654353,0
1514277664352,0
1514277674349,0
1514277684348,0
1514277694349,0
1514277704350,0
1514277714351,0
1514277724351,0
1514277734348,0
1514277744349,0
1514277754349,0
1514277764351,0
1514277774351,0
1514277784352,0
1514277794354,0
1514277804349,0
1514277814350,0
1514277824355,0
1514277834351,0
1514277844352,0
1514277854350,0
1514277864351,0
1514277874350,0
1514277884351,0
1514277894350,0
1514277904358,0
1514277914355,0
1514277924356,0
1514277934358,0
1514277944358,0
1514277954359,0
1514277964359,0
1514277974361,0
1514277984356,0
1514277994357,0
1514278004360,0
1514278014357,0
1514278024357,0
1514278034354,0
1514278044356,0
1514278054356,0
1514278064356,0
1514278074357,0
1514278084356,0
1514278094353,0
1514278104353,0
1514278114354,0
1514278124354,0
1514278134355,0
1514278144356,0
1514278154357,0
1514278164353,0
1514278174354,0
1514278184358,0
1514278194354,0
1514278204355,0
1514278214352,0
1514278224352,0
1514278234353,0
1514278244353,0
1514278254354,0
1514278264354,0
1514278274352,0
1514278284353,0
1514278294353,0
1514278304355,0
1514278314354,0
1514278324354,0
1514278334356,0
1514278344351,0
1514278354352,0
1514278364355,0
1514278374352,0
1514278384351,0
1514278394349,0
1514278404349,0
1514278414350,0
1514278424351,0
1514278434351,0
1514278444353,0
1514278454350,0
1514278464351,0
1514278474353,0
1514278484355,0
1514278494357,0
1514278504357,0
1514278514359,0
1514278524373,0
1514278534367,0
1514278544370,0
1514278554368,0
1514278564369,0
1514278574366,0
1514278584367,0
1514278594367,0
1514278604369,0
1514278614370,0
1514278624371,0
1514278634369,0
1514278644368,0
1514278654369,0
1514278664368,0
1514278674369,0
1514278684368,0
1514278694370,0
1514278704366,0
1514278714366,0
1514278724370,0
1514278734367,0
1514278744368,0
1514278754366,0
1514278764366,0
1514278774367,0
1514278784367,0
1514278794368,0
1514278804368,0
1514278814366,0
1514278824367,0
1514278834366,0
1514278844367,0
1514278854366,0
1514278864367,0
1514278874368,0
1514278884364,0
1514278894364,0
1514278904367,0
1514278914365,0
1514278924366,0
1514278934367,0
1514278944363,0
1514278954365,0
1514278964366,0
1514278974366,0
1514278984366,0
1514278994366,0
1514279004362,0
1514279014362,0
1514279024362,0
1514279034363,0
1514279044362,0
1514279054368,0
